timestamp,value,roll_mean_short,roll_std_short,roll_mean_long,roll_std_long,diff,z_short,z_long,zscore_flag,iforest_flag,iforest_score,is_anomaly
2013-12-02 21:15:00,73.96732207,73.96732207,0.0,73.96732207,0.0,0.0,0.0,0.0,False,False,-0.1869990384237481,False
2013-12-02 21:20:00,74.93588199999998,74.45160203499998,0.6848752944885612,74.45160203499998,0.6848752944885612,0.9685599299999836,0.7071067811865528,0.7071067811865528,False,False,-0.20555330859872684,False
2013-12-02 21:25:00,76.12416182,75.00912196333333,1.0802835257314798,75.00912196333333,1.0802835257314798,1.1882798200000195,1.0321733416342302,1.0321733416342302,False,False,-0.1754347446067991,False
2013-12-02 21:30:00,78.14070732,75.7920183025,1.7971407964227155,75.7920183025,1.7971407964227155,2.0165455000000065,1.306903177633701,1.306903177633701,False,False,-0.12378926868337037,False
2013-12-02 21:35:00,79.32983574,76.49958179,2.2193505189223686,76.49958179,2.2193505189223686,1.1891284199999888,1.275262256173154,1.275262256173154,False,False,-0.13487139514264535,False
2013-12-02 21:40:00,78.71041827,76.86805453666666,2.180606881326681,76.86805453666666,2.180606881326681,-0.6194174699999877,0.8448857742815382,0.8448857742815382,False,False,-0.15125553722118001,False
2013-12-02 21:45:00,80.26978421,77.91846489333332,2.0155682214875976,77.35401591857143,2.3697358281731002,1.5593659399999922,1.1665788791466831,1.2304191280580061,False,False,-0.14044897578910165,False
2013-12-02 21:50:00,80.27282792,78.80795588,1.5628586328210423,77.71886741875,2.4245299377754685,0.0030437100000000328,0.9373029711304289,1.0533837761530338,False,False,-0.19653138958804328,False
2013-12-02 21:55:00,80.35342468,79.51283302333333,0.9399200033019736,78.01159600333332,2.4320284660880924,0.08059676000000593,0.894322552678574,0.9629117049084138,False,False,-0.23245001813030614,False
2013-12-02 22:00:00,79.48652315,79.73713566166667,0.6683324450216364,78.15908871799999,2.339894792461103,-0.8669015300000069,-0.3749818126195572,0.5673051781117934,False,False,-0.24434424876225286,False
2013-12-02 22:05:00,80.78327674,79.97937582833333,0.7496369020865504,78.39765126545454,2.3566140658444623,1.2967535900000087,1.072387057559578,1.0123106320722928,False,False,-0.22429345326344646,False
2013-12-02 22:10:00,79.50815854,80.11233254,0.512933709120247,78.49019353833333,2.269696737711154,-1.2751182000000085,-1.177879303421573,0.44850265004708095,False,False,-0.22790381119523473,False
2013-12-02 22:15:00,79.30203285,79.95104064666667,0.5985330500243521,78.55264271615384,2.1847032686266323,-0.20612568999999326,-1.0843307594129687,0.34301689598205753,False,False,-0.24805754738076513,False
2013-12-02 22:20:00,80.80262407,80.039340005,0.6879063420817697,78.71335566999998,2.1834333479910932,1.5005912199999898,1.1095755603736879,0.9568729917596419,False,False,-0.21140694938440996,False
2013-12-02 22:25:00,80.37778929,80.04340077333335,0.6901993152404617,78.82431791133332,2.1474504051634833,-0.42483477999999764,0.48448109014734453,0.7234026801882799,False,False,-0.24458501206039673,False
2013-12-02 22:30:00,80.47923735,80.20885313999999,0.6476834711754718,78.92775037625,2.115485623501333,0.10144806000000983,0.4174635019005515,0.7333951866721464,False,False,-0.2504902145405685,False
2013-12-02 22:35:00,81.42356028,80.31556706333333,0.7968303695643649,79.07456272352941,2.1358815907303983,0.9443229299999985,1.3905007376569014,1.099778923450207,False,False,-0.21891207724987444,False
2013-12-02 22:40:00,81.37357535,80.626469865,0.7825858276124499,79.20228564722223,2.1417923384309803,-0.04998493000000792,0.9546626818930476,1.013772280261493,False,False,-0.2373521019783334,False
2013-12-02 22:45:00,81.69094215,81.024621415,0.5458979366375892,79.33326756842105,2.1583314972351055,0.31736680000000206,1.22059581156167,1.0923598087685824,False,False,-0.23187612988004913,False
2013-12-02 22:50:00,80.18124978,80.92105903333334,0.6461678850395733,79.37566667899999,2.1093055414273327,-1.5096923699999962,-1.144918016604966,0.38191863870745135,False,False,-0.2335315164220999,False
2013-12-02 22:55:00,81.76717835,81.15262387666667,0.6613179117927487,79.48954818714284,2.121098849553217,1.585928569999993,0.929287506620453,1.0737972741519823,False,False,-0.21215876194135808,False
2013-12-02 23:00:00,81.25978065,81.28271442666667,0.5732710972775131,79.5700132990909,2.1041058230989265,-0.5073976999999985,-0.040005115861569435,0.8030809726197158,False,False,-0.2495899170641595,False
2013-12-02 23:05:00,80.30293653,81.09594380166668,0.6890611480974402,79.60187952652174,2.0614018682662603,-0.9568441199999995,-1.1508518131609158,0.3400874978675933,False,False,-0.2449282000108527,False
2013-12-02 23:10:00,81.11459031,81.05277962833334,0.6761827962278493,79.6649091425,2.039599885202322,0.8116537800000003,0.09141120124835125,0.7107674294442311,False,False,-0.2459586107232048,False
2013-12-02 23:15:00,81.74810877,81.06230739833333,0.6872848623906214,79.74823712759999,2.0396628476498475,0.6335184600000048,0.9978415198629709,0.9804912830099903,False,False,-0.24268836534798505,False
2013-12-02 23:20:00,81.99460747,81.36453368000001,0.6175239194043652,79.83463598692308,2.0464357761728844,0.24649870000000362,1.0203228898529746,1.0554797312605495,False,False,-0.23762967736344565,False
2013-12-02 23:25:00,81.2580527,81.27967940500001,0.5852679618927284,79.88735512444444,2.0253068000032806,-0.7365547700000121,-0.03695180055658135,0.6767851545026823,False,False,-0.24739954755455662,False
2013-12-02 23:30:00,83.11803871,81.58938908166665,0.9504042726118214,80.00273668107143,2.079112289349358,1.85998601,1.6084204084357006,1.4983808449823925,False,False,-0.18197096414186648,False
2013-12-02 23:35:00,81.24702121,81.74673652833333,0.7523360532393464,80.04564304413792,2.054680804908897,-1.8710174999999936,-0.6642182255943959,0.5847030657958328,False,False,-0.23106371372624251,False
2013-12-02 23:40:00,82.73586941,82.01694971166667,0.7708088887106945,80.13531725633334,2.077830797360253,1.4888482000000067,0.9326821587849742,1.2515707039141488,False,False,-0.2198321607273136,False
2013-12-02 23:45:00,81.72332602,82.01281925333333,0.7726019377211739,80.18654334548386,2.0627204383716693,-1.0125433900000047,-0.374699077492875,0.7450271233698044,False,False,-0.24832716569740565,False
2013-12-02 23:50:00,81.56235567,81.94077728666666,0.7944827590253518,80.229537480625,2.043701385118297,-0.16097034999999948,-0.4763119304576141,0.6521589695442986,False,False,-0.26117674749851083,False
2013-12-02 23:55:00,81.43553422,81.97035754,0.7668014109004572,80.26608283636364,2.02244074737904,-0.12682145000000844,-0.6974730515583643,0.5782376493115532,False,False,-0.2564870643106906,False
2013-12-03 00:00:00,81.90815592,81.76871040833333,0.5258611219887547,80.3143791035294,2.0113739346506776,0.4726217000000048,0.2651755488964382,0.7923821568003918,False,False,-0.2515348226039051,False
2013-12-03 00:05:00,82.45575098,81.97016537,0.5174959161334579,80.37556115714285,2.014360856517138,0.5475950600000061,0.938337086074265,1.0326798280094815,False,False,-0.2389136568428758,False
2013-12-03 00:10:00,83.02758267,82.01878424666667,0.6093695126162816,80.4492284213889,2.0339822964829426,0.5718316899999962,1.6554789868008533,1.2676384907919127,False,False,-0.2131791041466779,False
2013-12-03 00:15:00,83.36235646,82.29195598666666,0.7907983239814881,80.52796161162162,2.0619226093457104,0.33477378999999985,1.353569476404699,1.3746368731452008,False,False,-0.2335312233512205,False
2013-12-03 00:20:00,81.88701566,82.34606598500001,0.7403921448290292,80.56372619184211,2.045782189658553,-1.475340799999998,-0.620009718101494,0.6468379062283051,False,False,-0.2442043075902483,False
2013-12-03 00:25:00,82.88189183,82.58712558666666,0.6083231858780981,80.62316633641025,2.052529993521886,0.9948761699999977,0.48455533206062973,1.1004591897407836,False,False,-0.2409431509850511,False
2013-12-03 00:30:00,83.57965349,82.86570851500001,0.6178586626848401,80.69707851525,2.0792732464689023,0.6977616599999976,1.1555150362343656,1.3863377406722728,False,False,-0.23851587638623994,False
2013-12-03 00:35:00,83.76141298,83.08331884833335,0.6721372479412893,80.7718183802439,2.1081557691109714,0.18175949000000458,1.0088626002257879,1.4181089668800149,False,False,-0.24389405802148406,False
2013-12-03 00:40:00,82.30991906,82.96370824666667,0.7440487800114916,80.808439825,2.0957695839268395,-1.4514939200000043,-0.8786912958268323,0.7164333553246279,False,False,-0.24326963667793905,False
2013-12-03 00:45:00,83.05136903,82.91187700833333,0.721205669212425,80.86060096930233,2.0987297392320095,0.741449970000005,0.1934150376535419,1.043854298981511,False,False,-0.25111658036000234,False
2013-12-03 00:50:00,83.26333638,83.141263795,0.5211835004606019,80.91520859227272,2.105573575694819,0.21196734999999478,0.23422189093114978,1.1151962652040879,False,False,-0.2513395026769911,False
2013-12-03 00:55:00,84.09700706,83.343783,0.6258192083603206,80.98591522488888,2.1348663508758086,0.8336706799999973,1.2035809223137792,1.4572770955122392,False,False,-0.24243606562835696,False
2013-12-03 01:00:00,83.5464428,83.338247885,0.6234582085847473,81.04157886782609,2.1445049361810042,-0.5505642600000016,0.33393563856123765,1.168038315003666,False,False,-0.25153215643361587,False
2013-12-03 01:05:00,83.48998999,83.29301072,0.5958488485309955,81.09367272148937,2.1509236328043597,-0.056452809999996134,0.3305859707300471,1.1140875631118183,False,False,-0.2554119044329949,False
2013-12-03 01:10:00,83.43534304,83.48058138333333,0.35153150822471774,81.14245751979166,2.1545938837235243,-0.054646949999991534,-0.1286892988960896,1.0641845488978308,False,False,-0.2397071053809962,False
2013-12-03 01:15:00,85.18336642,83.83591428166666,0.7177125930883271,81.22492504836735,2.208801601675988,1.7480233799999922,1.877425798724296,1.792121740870285,False,False,-0.18184819065860391,False
2013-12-03 01:20:00,85.34462435,84.18279561,0.8720043018842768,81.3073190344,2.2624490100752914,0.161257930000005,1.3323658352251913,1.7844845552853594,False,False,-0.23723624904562074,False
2013-12-03 01:25:00,84.67196172,84.27862138666667,0.8920522230836296,81.37329242039216,2.288728660927202,-0.6726626300000049,0.44093868403089204,1.4412670911681997,False,False,-0.24913049815537747,False
2013-12-03 01:30:00,85.30276155,84.57134117833334,0.8919029292833576,81.44885913442307,2.3307733915389783,0.6307998300000008,0.8200672378712258,1.6534865335116278,False,False,-0.2480353473658914,False
2013-12-03 01:35:00,84.34921079,84.714544645,0.739517720685617,81.50358275056604,2.342381499889753,-0.9535507599999988,-0.49401636334190463,1.2148439695104722,False,False,-0.25631097635440386,False
2013-12-03 01:40:00,84.55584383,84.90129477666666,0.42755299751545367,81.56010610388888,2.3570641732802162,0.20663303999999982,-0.8079722249033541,1.2709614613258866,False,False,-0.24682232823722378,False
2013-12-03 01:45:00,83.77113659999998,84.66592314,0.5965403719201514,81.60030665836362,2.354092581338775,-0.7847072300000235,-1.499959738047363,0.922151473074947,False,False,-0.24701510574012303,False
2013-12-03 01:50:00,85.29834063,84.65820918666667,0.5862186614906455,81.6663429792857,2.3843651806146515,1.5272040300000214,1.091967017401997,1.523255615474986,False,False,-0.22424195605109526,False
2013-12-03 01:55:00,85.40014591,84.77957321833333,0.6603282813211377,81.73184829385964,2.4141789224174115,0.10180528000000777,0.939794204217761,1.5194804254471557,False,False,-0.2596462277037998,False
2013-12-03 02:00:00,85.10730255,84.74699671833334,0.6336371690315631,81.79004578103448,2.4336089768237845,-0.2928433600000062,0.568631149301655,1.3631017967788013,False,False,-0.2607312582081582,False
2013-12-03 02:05:00,84.97405668,84.8511377,0.6059258744976589,81.84401206745763,2.447891060403479,-0.1332458699999961,0.20286141452849193,1.2786698980086397,False,False,-0.26474680907300474,False
2013-12-03 02:10:00,85.43784202,84.99813739833333,0.6265941028313855,81.90390923333332,2.4710055965338116,0.46378534000000116,0.7017375677169454,1.4301597663817052,False,False,-0.26486251128213456,False
2013-12-03 02:15:00,84.83484013,85.17542132,0.24317004501407263,81.95195728081967,2.4788968690465136,-0.6030018900000016,-1.4005885880404583,1.1629700634900595,False,False,-0.2190121687392801,False
2013-12-03 02:20:00,84.94715827,85.11689092666667,0.24983929855914136,82.00026697419355,2.487748053259633,0.11231813999999929,-0.6793673279005336,1.1845617935245554,False,False,-0.23893279021847824,False
2013-12-03 02:25:00,86.16861901,85.24496977666668,0.4979099919277676,82.06643129222223,2.522868552605449,1.2214607399999977,1.8550526165526653,1.6260013679830063,False,False,-0.20233289266606486,False
2013-12-03 02:30:00,86.37621858,85.45645578166666,0.6681295395636142,82.13377171859375,2.5600896532024056,0.2075995699999993,1.3766234597770914,1.6571477706256854,False,False,-0.24978291716489592,False
2013-12-03 02:35:00,86.3421685,85.68447441833332,0.7031086036043307,82.19851628446155,2.593091337123275,-0.034050080000000094,0.9354089514694502,1.5979584506789257,False,False,-0.2639284060588097,False
2013-12-03 02:40:00,86.61918376,85.88136470833332,0.7812896822595056,82.26549609469697,2.6299753059710524,0.2770152599999989,0.9443604189586744,1.6554100927938324,False,False,-0.2628540652326129,False
2013-12-03 02:45:00,86.30151068,86.12580980000001,0.5957946568136193,82.3257351183582,2.6561430949776077,-0.3176730799999916,0.294901738360097,1.4968228064065683,False,False,-0.2690967372154493,False
2013-12-03 02:50:00,86.57173751,86.39657300666666,0.17006597208516694,82.38817633,2.686060634565485,0.2702268299999986,1.0299797260184926,1.5575080942566932,False,False,-0.23018937704132092,False
2013-12-03 02:55:00,86.48675455,86.44959559666667,0.1295480529890026,82.44757601434783,2.7115077346230207,-0.08498296000000494,0.28683528988649887,1.4896430071270788,False,False,-0.2397997402720598,False
2013-12-03 03:00:00,87.52018696,86.64025699333332,0.44868353251751797,82.520041885,2.759222837159004,1.0334324100000032,1.9611372000427152,1.8121570348222895,False,False,-0.20076457324910768,False
2013-12-03 03:05:00,87.00908412,86.75140959666668,0.44263570888549364,82.58326783197184,2.7907656710075472,-0.5111028400000066,0.5821367733347055,1.5858788625668852,False,False,-0.2529016055152979,False
2013-12-03 03:10:00,86.96641259,86.80928106833333,0.4445851607433032,82.6441448425,2.818778172410834,-0.042671529999992686,0.35343402241307786,1.5333834318020398,False,False,-0.26422619780219564,False
2013-12-03 03:15:00,88.62366147,87.1963062,0.7904042744317916,82.72605602917808,2.8852981435326956,1.6572488799999974,1.8058546950876606,2.0440194210228206,False,False,-0.19054903130162626,False
2013-12-03 03:20:00,88.59942914,87.53425480499999,0.8963377671054187,82.80542593608108,2.9456873741886778,-0.0242323300000038,1.188362662035118,1.9669443725387676,False,False,-0.24454327575720797,False
2013-12-03 03:25:00,89.44293245,88.02695112166667,1.0105842438168284,82.89392602293334,3.0244398243680544,0.8435033100000027,1.401151202383066,2.165361788421447,False,False,-0.22337084718405376,False
2013-12-03 03:30:00,87.98565262,88.10452873166666,0.9813448432130795,82.9609224255263,3.060457558306866,-1.4572798300000045,-0.12113592127049459,1.6418231910569336,False,False,-0.23596218332724428,False
2013-12-03 03:35:00,89.75558903,88.56227954999999,1.0083625189284606,83.04916484896103,3.137313532691628,1.7699364099999997,1.1834131650074464,2.137632758459196,False,False,-0.21345563342110496,False
2013-12-03 03:40:00,88.80257312,88.86830630499999,0.6376535493522545,83.12292649346153,3.18422507293002,-0.9530159099999906,-0.10308604894736093,1.783682527602311,False,False,-0.2610866599271865,False
2013-12-03 03:45:00,89.7298597,89.05267267666666,0.7087295179604685,83.20655855936708,3.249899983043195,0.9272865800000005,0.9554943122477905,2.0072313531706065,False,False,-0.254240627248602,False
2013-12-03 03:50:00,90.22009915,89.322784345,0.8038881309029231,83.29422781675001,3.3231050980161516,0.49023944999999003,1.1162185016864647,2.0841565731353597,False,False,-0.25580269412787365,False
2013-12-03 03:55:00,89.44223536,89.32266816333333,0.8038673437692735,83.37012914444443,3.3721849866241485,-0.7778637899999978,0.14873996013574026,1.8006444603842071,False,False,-0.2697024985598111,False
2013-12-03 04:00:00,90.50690649,89.74287714166667,0.5977239948827828,83.45716301451219,3.442728920903587,1.0646711300000078,1.2782310144386435,2.04771959612711,False,False,-0.24401826710733626,False
2013-12-03 04:05:00,90.89985471,89.93358808833334,0.7624409984705387,83.54683399879518,3.5178451733719487,0.39294821999999385,1.2673329786894973,2.0902058927615492,False,False,-0.25417710386431636,False
2013-12-03 04:10:00,89.52273909,90.05361575,0.5847638128664004,83.61797572607144,3.556862614893424,-1.3771156199999979,-0.9078480034490305,1.6601044243890466,False,False,-0.2598898843040929,False
2013-12-03 04:15:00,90.79023919,90.230345665,0.6261212214101495,83.7023552962353,3.620200794499583,1.2675000999999924,0.8942254404650285,1.9578703768403678,False,False,-0.2505784455461954,False
2013-12-03 04:20:00,91.52798129,90.44832602166666,0.8196096056471134,83.79335094732558,3.696453057970746,0.7377421000000055,1.3172799109411495,2.0924465214013908,False,False,-0.25071014632503225,False
2013-12-03 04:25:00,90.30234442,90.59167753166666,0.6700140005047261,83.86816696425286,3.740569633732423,-1.2256368700000024,-0.43183144150526376,1.720106316889219,False,False,-0.2672351223236381,False
2013-12-03 04:30:00,91.69464161,90.789633385,0.802348841058135,83.95710417613635,3.8114432998590955,1.3922971900000078,1.1279485663698114,2.0300806873211776,False,False,-0.24102597613701954,False
2013-12-03 04:35:00,90.61223839,90.74169733166667,0.8030381518020039,84.03188096505617,3.8548241091192597,-1.0824032200000033,-0.16121144602677462,1.707044793399741,False,False,-0.2675884073989733,False
2013-12-03 04:40:00,91.35611449,91.04725989833334,0.5578153319670809,84.11326133755556,3.910083783339139,0.7438760999999943,0.553686092810525,1.8523524184587106,False,False,-0.2687170939923571,False
2013-12-03 04:45:00,91.1192753,91.10209925,0.5434836095974648,84.19025050197803,3.95705285483217,-0.23683918999999776,0.0316036209679348,1.7510569234779276,False,False,-0.2801411439764885,False
2013-12-03 04:50:00,92.2779806,91.227099135,0.7189497589245911,84.27816061173912,4.0245734761818985,1.1587053000000083,1.4616897105187399,1.9877435548400741,False,False,-0.23958870929031983,False
2013-12-03 04:55:00,91.93466396,91.49915239166667,0.5976357805843835,84.36048860473117,4.080622475559673,-0.34331664000001183,0.7287240531473382,1.856132342708325,False,False,-0.27157345273645755,False
2013-12-03 05:00:00,91.26341409,91.42728113833334,0.5953496924039535,84.43392398223403,4.1206007519733925,-0.6712498699999969,-0.2752450373689922,1.6574015583759867,False,False,-0.28249108121233457,False
2013-12-03 05:05:00,91.03317052,91.49743649333334,0.49673013520193793,84.50338973526316,4.154171493622812,-0.23024356999999895,-0.934644267444334,1.571861150836189,False,False,-0.27779876423074,False
2013-12-03 05:10:00,90.54178741,91.36171531333333,0.6350552677893226,84.56628971104166,4.1779542544459085,-0.491383110000001,-1.2911126714806578,1.4302448842276332,False,False,-0.2733785411185135,False
2013-12-03 05:15:00,89.31712427,91.06135680833334,1.0579943242753012,84.6152673869072,4.184036391744577,-1.224663140000004,-1.6486218293544288,1.1237609912690794,False,False,-0.2415092731401326,False
